Modified on,Product code,Bid,Ask,Mid price,Currency
2024-08-01T09:36:58+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-01T09:38:10+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-02T08:37:01+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-02T10:44:19+02:00,GO WIND EU 2025,2.20,2.30,2.25,EUR
2024-08-02T10:46:07+02:00,GO WIND EU 2025,2.20,2.40,2.30,EUR
2024-08-02T10:47:03+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-05T10:44:15+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-05T10:45:15+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-06T08:08:47+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-06T08:09:48+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-07T09:06:35+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-07T09:09:06+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-08T08:22:57+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-08T08:23:56+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-09T08:46:54+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-09T08:47:54+02:00,GO WIND EU 2025,2.30,2.40,2.35,EUR
2024-08-09T13:47:43+02:00,GO WIND EU 2025,2.25,2.40,2.33,EUR
2024-08-09T13:48:43+02:00,GO WIND EU 2025,2.25,2.35,2.30,EUR
2024-08-12T09:04:25+02:00,GO WIND EU 2025,2.25,2.35,2.30,EUR
2024-08-13T08:48:36+02:00,GO WIND EU 2025,2.25,2.35,2.30,EUR
2024-08-14T08:54:44+02:00,GO WIND EU 2025,2.25,2.35,2.30,EUR
2024-08-14T11:35:18+02:00,GO WIND EU 2025,2.10,2.35,2.23,EUR
2024-08-14T11:36:18+02:00,GO WIND EU 2025,2.10,2.20,2.15,EUR
2024-08-14T11:42:47+02:00,GO WIND EU 2025,1.90,2.00,1.95,EUR
2024-08-15T08:44:22+02:00,GO WIND EU 2025,1.95,2.00,1.98,EUR
2024-08-15T08:45:22+02:00,GO WIND EU 2025,1.95,2.05,2.00,EUR
2024-08-15T08:49:13+02:00,GO WIND EU 2025,1.90,2.05,1.98,EUR
2024-08-15T08:50:11+02:00,GO WIND EU 2025,1.95,2.05,2.00,EUR
2024-08-15T08:51:14+02:00,GO WIND EU 2025,1.95,2.05,2.00,EUR
2024-08-15T08:52:41+02:00,GO WIND EU 2025,1.95,2.05,2.00,EUR
2024-08-16T09:28:57+02:00,GO WIND EU 2025,1.95,2.05,2.00,EUR
