Modified on,Product code,Bid,Ask,Mid price,Currency
2022-02-28T10:04:13+01:00,GO SOLAR EU 2024,2.44,2.56,2.50,EUR
2022-03-01T08:24:45+01:00,GO SOLAR EU 2024,2.44,2.56,2.50,EUR
2022-03-01T08:57:52+01:00,GO SOLAR EU 2024,2.44,2.56,2.50,EUR
2022-03-01T08:57:56+01:00,GO SOLAR EU 2024,2.44,2.56,2.50,EUR
2022-03-01T08:58:16+01:00,GO SOLAR EU 2024,2.44,2.56,2.50,EUR
2022-03-01T08:58:42+01:00,GO SOLAR EU 2024,2.44,2.56,2.50,EUR
2022-03-01T09:22:59+01:00,GO SOLAR EU 2024,2.46,2.56,2.51,EUR
2022-03-02T08:31:41+01:00,GO SOLAR EU 2024,2.45,2.56,2.51,EUR
2022-03-02T08:32:23+01:00,GO SOLAR EU 2024,2.46,2.56,2.51,EUR
2022-03-02T08:32:55+01:00,GO SOLAR EU 2024,2.45,2.56,2.51,EUR
2022-03-02T08:33:37+01:00,GO SOLAR EU 2024,2.46,2.56,2.51,EUR
2022-03-03T09:31:02+01:00,GO SOLAR EU 2024,2.46,2.56,2.51,EUR
2022-03-03T09:31:23+01:00,GO SOLAR EU 2024,2.46,2.56,2.51,EUR
2022-03-03T09:31:56+01:00,GO SOLAR EU 2024,2.46,2.56,2.51,EUR
2022-03-03T13:46:57+01:00,GO SOLAR EU 2024,2.46,2.51,2.49,EUR
2022-03-03T13:47:31+01:00,GO SOLAR EU 2024,2.45,2.51,2.48,EUR
2022-03-03T15:32:56+01:00,GO SOLAR EU 2024,2.39,2.51,2.45,EUR
2022-03-03T15:33:30+01:00,GO SOLAR EU 2024,2.39,2.47,2.43,EUR
2022-03-03T15:34:04+01:00,GO SOLAR EU 2024,2.39,2.47,2.43,EUR
2022-03-04T08:10:47+01:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-03-07T09:32:58+01:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-03-07T09:33:02+01:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-03-07T09:33:23+01:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-03-07T09:33:56+01:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-03-07T10:20:19+01:00,GO SOLAR EU 2024,2.34,2.47,2.41,EUR
2022-03-07T10:20:52+01:00,GO SOLAR EU 2024,2.34,2.42,2.38,EUR
2022-03-07T10:21:25+01:00,GO SOLAR EU 2024,2.34,2.42,2.38,EUR
2022-03-07T10:21:58+01:00,GO SOLAR EU 2024,2.34,2.42,2.38,EUR
2022-03-07T10:22:31+01:00,GO SOLAR EU 2024,2.34,2.42,2.38,EUR
2022-03-07T10:23:04+01:00,GO SOLAR EU 2024,2.34,2.42,2.38,EUR
2022-03-08T09:04:26+01:00,GO SOLAR EU 2024,2.34,2.42,2.38,EUR
2022-03-08T09:05:50+01:00,GO SOLAR EU 2024,2.31,2.42,2.37,EUR
2022-03-08T09:06:24+01:00,GO SOLAR EU 2024,2.31,2.41,2.36,EUR
2022-03-08T09:06:57+01:00,GO SOLAR EU 2024,2.31,2.41,2.36,EUR
2022-03-08T09:07:30+01:00,GO SOLAR EU 2024,2.31,2.41,2.36,EUR
2022-03-08T09:08:13+01:00,GO SOLAR EU 2024,2.35,2.41,2.38,EUR
2022-03-08T09:08:45+01:00,GO SOLAR EU 2024,2.35,2.41,2.38,EUR
2022-03-08T09:09:19+01:00,GO SOLAR EU 2024,2.35,2.41,2.38,EUR
2022-03-09T09:02:14+01:00,GO SOLAR EU 2024,2.35,2.41,2.38,EUR
2022-03-09T09:02:47+01:00,GO SOLAR EU 2024,2.35,2.40,2.38,EUR
2022-03-09T09:03:24+01:00,GO SOLAR EU 2024,2.35,2.40,2.38,EUR
2022-03-09T09:03:58+01:00,GO SOLAR EU 2024,2.34,2.40,2.37,EUR
2022-03-09T09:04:32+01:00,GO SOLAR EU 2024,2.34,2.40,2.37,EUR
2022-03-09T09:05:06+01:00,GO SOLAR EU 2024,2.34,2.40,2.37,EUR
2022-03-09T09:05:39+01:00,GO SOLAR EU 2024,2.34,2.40,2.37,EUR
2022-03-09T10:13:23+01:00,GO SOLAR EU 2024,2.34,2.37,2.36,EUR
2022-03-09T10:13:57+01:00,GO SOLAR EU 2024,2.32,2.37,2.34,EUR
2022-03-09T10:14:36+01:00,GO SOLAR EU 2024,2.32,2.37,2.34,EUR
2022-03-10T09:02:50+01:00,GO SOLAR EU 2024,2.32,2.37,2.34,EUR
2022-03-10T09:03:28+01:00,GO SOLAR EU 2024,2.32,2.37,2.34,EUR
2022-03-10T09:04:07+01:00,GO SOLAR EU 2024,2.32,2.37,2.34,EUR
2022-03-10T09:16:05+01:00,GO SOLAR EU 2024,2.32,2.37,2.34,EUR
2022-03-10T09:16:43+01:00,GO SOLAR EU 2024,2.32,2.37,2.34,EUR
2022-03-10T11:08:16+01:00,GO SOLAR EU 2024,2.30,2.37,2.34,EUR
2022-03-10T11:08:49+01:00,GO SOLAR EU 2024,2.30,2.35,2.33,EUR
2022-03-10T11:09:28+01:00,GO SOLAR EU 2024,2.30,2.35,2.33,EUR
2022-03-11T08:27:45+01:00,GO SOLAR EU 2024,2.30,2.35,2.33,EUR
2022-03-11T08:29:03+01:00,GO SOLAR EU 2024,2.29,2.35,2.32,EUR
2022-03-11T08:29:36+01:00,GO SOLAR EU 2024,2.29,2.35,2.32,EUR
2022-03-11T08:30:18+01:00,GO SOLAR EU 2024,2.30,2.35,2.33,EUR
2022-03-11T08:30:56+01:00,GO SOLAR EU 2024,2.30,2.35,2.33,EUR
2022-03-11T11:17:47+01:00,GO SOLAR EU 2024,2.15,2.35,2.25,EUR
2022-03-11T13:10:47+01:00,GO SOLAR EU 2024,2.15,2.20,2.17,EUR
2022-03-14T09:43:47+01:00,GO SOLAR EU 2024,2.12,2.20,2.16,EUR
2022-03-14T09:44:21+01:00,GO SOLAR EU 2024,2.12,2.20,2.16,EUR
2022-03-14T09:44:56+01:00,GO SOLAR EU 2024,2.12,2.18,2.15,EUR
2022-03-14T09:45:30+01:00,GO SOLAR EU 2024,2.12,2.18,2.15,EUR
2022-03-15T10:52:03+01:00,GO SOLAR EU 2024,2.12,2.18,2.15,EUR
2022-03-15T10:52:37+01:00,GO SOLAR EU 2024,2.12,2.18,2.15,EUR
2022-03-15T10:53:11+01:00,GO SOLAR EU 2024,2.12,2.18,2.15,EUR
2022-03-15T10:54:57+01:00,GO SOLAR EU 2024,1.98,2.18,2.08,EUR
2022-03-15T10:55:31+01:00,GO SOLAR EU 2024,1.98,2.08,2.03,EUR
2022-03-16T09:40:32+01:00,GO SOLAR EU 2024,1.98,2.08,2.03,EUR
2022-03-16T09:41:05+01:00,GO SOLAR EU 2024,1.98,2.08,2.03,EUR
2022-03-16T09:43:38+01:00,GO SOLAR EU 2024,1.98,2.08,2.03,EUR
2022-03-16T09:43:43+01:00,GO SOLAR EU 2024,1.98,2.08,2.03,EUR
2022-03-16T09:54:03+01:00,GO SOLAR EU 2024,1.91,2.08,2.00,EUR
2022-03-16T09:54:36+01:00,GO SOLAR EU 2024,1.91,2.01,1.96,EUR
2022-03-16T09:55:10+01:00,GO SOLAR EU 2024,1.91,2.01,1.96,EUR
2022-03-16T09:55:43+01:00,GO SOLAR EU 2024,1.91,2.01,1.96,EUR
2022-03-16T09:56:17+01:00,GO SOLAR EU 2024,1.91,2.01,1.96,EUR
2022-03-16T09:57:00+01:00,GO SOLAR EU 2024,1.96,2.01,1.99,EUR
2022-03-16T09:57:40+01:00,GO SOLAR EU 2024,1.96,2.06,2.01,EUR
2022-03-16T10:00:56+01:00,GO SOLAR EU 2024,1.96,2.06,2.01,EUR
2022-03-16T10:07:43+01:00,GO SOLAR EU 2024,1.96,2.06,2.01,EUR
2022-03-16T10:08:16+01:00,GO SOLAR EU 2024,1.91,2.06,1.99,EUR
2022-03-16T10:08:57+01:00,GO SOLAR EU 2024,1.91,2.11,2.01,EUR
2022-03-16T10:09:28+01:00,GO SOLAR EU 2024,1.91,2.06,1.99,EUR
2022-03-16T10:10:02+01:00,GO SOLAR EU 2024,1.91,2.06,1.99,EUR
2022-03-16T10:10:43+01:00,GO SOLAR EU 2024,1.91,2.11,2.01,EUR
2022-03-16T10:11:22+01:00,GO SOLAR EU 2024,1.96,2.11,2.04,EUR
2022-03-16T10:11:53+01:00,GO SOLAR EU 2024,1.91,2.11,2.01,EUR
2022-03-17T09:10:59+01:00,GO SOLAR EU 2024,1.91,2.11,2.01,EUR
2022-03-17T09:11:33+01:00,GO SOLAR EU 2024,1.91,2.06,1.99,EUR
2022-03-17T14:49:19+01:00,GO SOLAR EU 2024,1.91,2.01,1.96,EUR
2022-03-17T14:49:53+01:00,GO SOLAR EU 2024,1.91,2.01,1.96,EUR
2022-03-17T14:50:28+01:00,GO SOLAR EU 2024,1.91,2.01,1.96,EUR
2022-03-17T15:06:17+01:00,GO SOLAR EU 2024,1.91,1.98,1.94,EUR
2022-03-17T15:06:52+01:00,GO SOLAR EU 2024,1.91,1.98,1.94,EUR
2022-03-17T15:07:26+01:00,GO SOLAR EU 2024,1.91,1.98,1.94,EUR
2022-03-18T08:30:30+01:00,GO SOLAR EU 2024,1.91,1.98,1.94,EUR
2022-03-18T08:31:04+01:00,GO SOLAR EU 2024,1.91,1.98,1.94,EUR
2022-03-18T14:53:43+01:00,GO SOLAR EU 2024,1.88,1.98,1.93,EUR
2022-03-18T14:54:18+01:00,GO SOLAR EU 2024,1.88,1.96,1.92,EUR
2022-03-18T14:54:52+01:00,GO SOLAR EU 2024,1.86,1.96,1.91,EUR
2022-03-21T09:55:51+01:00,GO SOLAR EU 2024,1.86,1.96,1.91,EUR
2022-03-21T09:56:27+01:00,GO SOLAR EU 2024,1.86,1.96,1.91,EUR
2022-03-21T09:57:01+01:00,GO SOLAR EU 2024,1.86,1.96,1.91,EUR
2022-03-22T09:01:01+01:00,GO SOLAR EU 2024,1.86,1.96,1.91,EUR
2022-03-22T09:01:36+01:00,GO SOLAR EU 2024,1.86,1.96,1.91,EUR
2022-03-23T09:01:42+01:00,GO SOLAR EU 2024,1.86,1.96,1.91,EUR
2022-03-23T09:02:17+01:00,GO SOLAR EU 2024,1.86,1.94,1.90,EUR
2022-03-23T09:02:52+01:00,GO SOLAR EU 2024,1.86,1.94,1.90,EUR
2022-03-23T12:00:58+01:00,GO SOLAR EU 2024,1.88,1.94,1.91,EUR
2022-03-23T12:01:37+01:00,GO SOLAR EU 2024,1.89,1.94,1.92,EUR
2022-03-23T12:02:17+01:00,GO SOLAR EU 2024,1.89,1.95,1.92,EUR
2022-03-24T09:06:29+01:00,GO SOLAR EU 2024,1.89,1.95,1.92,EUR
2022-03-24T09:06:36+01:00,GO SOLAR EU 2024,1.89,1.95,1.92,EUR
2022-03-24T09:06:44+01:00,GO SOLAR EU 2024,1.89,1.95,1.92,EUR
2022-03-24T14:27:19+01:00,GO SOLAR EU 2024,1.91,1.95,1.93,EUR
2022-03-24T14:27:27+01:00,GO SOLAR EU 2024,1.91,1.95,1.93,EUR
2022-03-25T08:15:25+01:00,GO SOLAR EU 2024,1.91,1.95,1.93,EUR
2022-03-25T08:15:43+01:00,GO SOLAR EU 2024,1.91,1.95,1.93,EUR
2022-03-28T09:26:44+02:00,GO SOLAR EU 2024,1.91,1.95,1.93,EUR
2022-03-28T09:26:52+02:00,GO SOLAR EU 2024,1.91,1.95,1.93,EUR
2022-03-29T09:29:12+02:00,GO SOLAR EU 2024,1.91,1.95,1.93,EUR
2022-03-29T09:29:20+02:00,GO SOLAR EU 2024,1.91,1.95,1.93,EUR
2022-03-29T13:23:20+02:00,GO SOLAR EU 2024,1.92,1.95,1.94,EUR
2022-03-29T13:23:27+02:00,GO SOLAR EU 2024,1.92,1.98,1.95,EUR
2022-03-29T13:23:35+02:00,GO SOLAR EU 2024,1.92,1.98,1.95,EUR
2022-03-30T09:30:26+02:00,GO SOLAR EU 2024,1.92,1.98,1.95,EUR
2022-03-30T09:30:34+02:00,GO SOLAR EU 2024,1.92,1.98,1.95,EUR
2022-03-30T09:34:42+02:00,GO SOLAR EU 2024,1.96,1.98,1.97,EUR
2022-03-30T09:34:50+02:00,GO SOLAR EU 2024,1.96,2.04,2.00,EUR
2022-03-30T09:34:58+02:00,GO SOLAR EU 2024,1.96,2.04,2.00,EUR
2022-03-30T13:11:04+02:00,GO SOLAR EU 2024,2.01,2.04,2.03,EUR
2022-03-30T13:11:12+02:00,GO SOLAR EU 2024,2.01,2.08,2.05,EUR
2022-03-30T13:11:19+02:00,GO SOLAR EU 2024,2.01,2.08,2.05,EUR
2022-03-31T08:58:17+02:00,GO SOLAR EU 2024,2.01,2.08,2.05,EUR
2022-03-31T08:58:25+02:00,GO SOLAR EU 2024,2.01,2.08,2.05,EUR
2022-03-31T09:01:19+02:00,GO SOLAR EU 2024,2.01,2.26,2.13,EUR
2022-03-31T09:01:22+02:00,GO SOLAR EU 2024,2.12,2.26,2.19,EUR
2022-03-31T09:01:27+02:00,GO SOLAR EU 2024,2.14,2.26,2.20,EUR
2022-03-31T14:40:04+02:00,GO SOLAR EU 2024,2.14,2.27,2.21,EUR
2022-03-31T14:40:12+02:00,GO SOLAR EU 2024,2.14,2.27,2.21,EUR
2022-03-31T14:40:20+02:00,GO SOLAR EU 2024,2.14,2.27,2.21,EUR
2022-03-31T14:40:28+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-03-31T14:40:35+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-03-31T14:40:43+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-03-31T14:40:50+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-03-31T14:40:58+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-03-31T14:41:06+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-04-01T08:39:34+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-04-01T08:39:42+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-04-01T08:39:55+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-04-01T08:39:56+02:00,GO SOLAR EU 2024,2.17,2.27,2.22,EUR
2022-04-01T09:40:44+02:00,GO SOLAR EU 2024,2.17,2.47,2.32,EUR
2022-04-01T09:40:51+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-01T12:27:36+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-01T12:27:43+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-04T10:09:13+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-04T10:09:21+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-04T10:09:28+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-04T10:09:29+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-06T15:13:36+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-06T15:13:44+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-07T10:11:03+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-07T10:11:11+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-07T10:11:19+02:00,GO SOLAR EU 2024,2.37,2.47,2.42,EUR
2022-04-07T13:57:55+02:00,GO SOLAR EU 2024,2.27,2.47,2.37,EUR
2022-04-07T13:57:57+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-07T13:57:59+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-07T13:58:08+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-08T08:16:18+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-08T08:16:26+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-08T08:16:34+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-11T08:18:37+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-11T08:18:45+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-12T08:19:10+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-12T08:19:11+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-12T08:19:14+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-12T08:19:22+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T09:01:38+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T09:01:45+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T09:01:46+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T09:01:49+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T09:10:42+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T09:10:45+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T09:10:48+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T09:10:55+02:00,GO SOLAR EU 2024,2.27,2.37,2.32,EUR
2022-04-13T13:46:33+02:00,GO SOLAR EU 2024,2.22,2.37,2.30,EUR
2022-04-13T13:46:40+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-13T13:48:17+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-13T13:48:25+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-13T13:48:32+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-13T13:48:36+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-14T08:52:07+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-14T08:52:15+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-19T09:00:49+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-19T09:00:57+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-20T09:05:13+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-20T09:05:21+02:00,GO SOLAR EU 2024,2.22,2.32,2.27,EUR
2022-04-20T11:35:40+02:00,GO SOLAR EU 2024,2.20,2.32,2.26,EUR
2022-04-20T11:35:47+02:00,GO SOLAR EU 2024,2.20,2.28,2.24,EUR
2022-04-20T11:35:55+02:00,GO SOLAR EU 2024,2.20,2.28,2.24,EUR
2022-04-20T11:36:04+02:00,GO SOLAR EU 2024,2.20,2.28,2.24,EUR
2022-04-20T14:10:36+02:00,GO SOLAR EU 2024,2.20,2.28,2.24,EUR
2022-04-20T17:08:06+02:00,GO SOLAR EU 2024,2.15,2.28,2.22,EUR
2022-04-20T17:08:15+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-20T17:09:21+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-21T09:03:02+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-21T09:03:10+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-21T09:03:18+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-22T08:01:11+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-22T08:01:20+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-25T09:04:07+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-25T09:04:15+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-25T09:04:23+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-26T09:11:51+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-26T09:11:59+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-26T09:12:07+02:00,GO SOLAR EU 2024,2.15,2.23,2.19,EUR
2022-04-26T11:16:38+02:00,GO SOLAR EU 2024,2.13,2.23,2.18,EUR
2022-04-26T11:16:46+02:00,GO SOLAR EU 2024,2.13,2.23,2.18,EUR
2022-04-26T11:16:54+02:00,GO SOLAR EU 2024,2.13,2.23,2.18,EUR
2022-04-26T14:52:45+02:00,GO SOLAR EU 2024,2.13,2.18,2.16,EUR
2022-04-26T14:57:53+02:00,GO SOLAR EU 2024,2.10,2.18,2.14,EUR
2022-04-26T14:58:01+02:00,GO SOLAR EU 2024,2.10,2.16,2.13,EUR
2022-04-26T14:58:09+02:00,GO SOLAR EU 2024,2.10,2.16,2.13,EUR
2022-04-26T14:58:17+02:00,GO SOLAR EU 2024,2.10,2.16,2.13,EUR
2022-04-28T08:56:40+02:00,GO SOLAR EU 2024,2.08,2.16,2.12,EUR
2022-04-28T08:56:48+02:00,GO SOLAR EU 2024,2.08,2.14,2.11,EUR
2022-04-28T10:41:49+02:00,GO SOLAR EU 2024,1.96,2.14,2.05,EUR
2022-04-28T10:41:57+02:00,GO SOLAR EU 2024,1.96,2.06,2.01,EUR
2022-04-28T10:42:05+02:00,GO SOLAR EU 2024,1.96,2.06,2.01,EUR
2022-04-28T10:42:13+02:00,GO SOLAR EU 2024,1.96,2.06,2.01,EUR
2022-04-29T08:54:08+02:00,GO SOLAR EU 2024,1.99,2.06,2.03,EUR
2022-04-29T08:54:16+02:00,GO SOLAR EU 2024,1.99,2.05,2.02,EUR
2022-04-29T15:02:00+02:00,GO SOLAR EU 2024,2.01,2.05,2.03,EUR
2022-04-29T15:02:08+02:00,GO SOLAR EU 2024,2.01,2.07,2.04,EUR
2022-05-02T09:56:16+02:00,GO SOLAR EU 2024,2.01,2.07,2.04,EUR
2022-05-02T09:56:24+02:00,GO SOLAR EU 2024,2.01,2.07,2.04,EUR
2022-05-02T15:55:10+02:00,GO SOLAR EU 2024,2.02,2.07,2.05,EUR
