Modified on,Product code,Bid,Ask,Mid price,Currency
2023-06-29T09:01:10+02:00,GO HYDRO EU 2024,7.05,7.2,7.125,EUR
2023-06-29T09:01:13+02:00,GO HYDRO EU 2024,7.05,7.2,7.125,EUR
2023-06-30T09:01:10+02:00,GO HYDRO EU 2024,7.05,7.2,7.125,EUR
2023-06-30T09:01:24+02:00,GO HYDRO EU 2024,7.05,7.2,7.125,EUR
2023-07-03T08:58:26+02:00,GO HYDRO EU 2024,7.05,7.2,7.125,EUR
2023-07-03T08:58:29+02:00,GO HYDRO EU 2024,7.05,7.2,7.125,EUR
2023-07-04T08:12:47+02:00,GO HYDRO EU 2024,7.05,7.2,7.125,EUR
2023-07-04T11:43:17+02:00,GO HYDRO EU 2024,7.05,7.2,7.125,EUR
2023-07-04T15:59:04+02:00,GO HYDRO EU 2024,6.8,7.2,7,EUR
2023-07-04T15:59:16+02:00,GO HYDRO EU 2024,6.8,7.1,6.95,EUR
2023-07-04T16:00:49+02:00,GO HYDRO EU 2024,6.7,7,6.85,EUR
2023-07-05T08:32:03+02:00,GO HYDRO EU 2024,6.7,7,6.85,EUR
2023-07-05T08:32:10+02:00,GO HYDRO EU 2024,6.7,7,6.85,EUR
2023-07-05T16:21:06+02:00,GO HYDRO EU 2024,6.7,7.1,6.9,EUR
2023-07-05T16:21:09+02:00,GO HYDRO EU 2024,6.8,7.1,6.95,EUR
2023-07-06T08:42:19+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-07-06T15:13:47+02:00,GO HYDRO EU 2024,6.8,7.15,6.975,EUR
2023-07-06T15:13:52+02:00,GO HYDRO EU 2024,7,7.15,7.075,EUR
2023-07-06T15:17:27+02:00,GO HYDRO EU 2024,6.85,7.15,7,EUR
2023-07-06T15:19:12+02:00,GO HYDRO EU 2024,6.95,7.15,7.05,EUR
2023-07-07T08:19:59+02:00,GO HYDRO EU 2024,6.95,7.15,7.05,EUR
2023-07-07T10:02:17+02:00,GO HYDRO EU 2024,7.15,7.35,7.25,EUR
2023-07-10T08:37:05+02:00,GO HYDRO EU 2024,7.15,7.35,7.25,EUR
2023-07-10T08:37:58+02:00,GO HYDRO EU 2024,7.15,7.35,7.25,EUR
2023-07-10T08:38:01+02:00,GO HYDRO EU 2024,7.15,7.35,7.25,EUR
