Modified on,Product code,Bid,Ask,Mid price,Currency
2020-02-05T09:12:05+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-05T09:12:06+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-06T09:00:47+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-06T09:00:48+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-07T08:37:54+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-07T08:37:55+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-10T08:13:12+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-10T08:13:13+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-10T13:11:30+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-11T08:51:44+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-11T08:51:44+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-12T07:51:59+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-13T09:05:27+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-13T09:20:48+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-14T08:47:23+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-14T08:47:25+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-17T08:24:09+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-17T08:24:10+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-18T08:56:41+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-18T08:56:42+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-19T10:44:16+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-20T08:58:47+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-20T08:58:48+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-20T09:54:56+01:00,GO HYDRO EU 2020,0.26,0.3,0.28,EUR
2020-02-20T12:52:54+01:00,GO HYDRO EU 2020,0.25,0.3,0.28,EUR
2020-02-20T12:52:57+01:00,GO HYDRO EU 2020,0.25,0.28,0.27,EUR
2020-02-21T08:04:12+01:00,GO HYDRO EU 2020,0.25,0.28,0.27,EUR
2020-02-21T08:04:16+01:00,GO HYDRO EU 2020,0.25,0.28,0.27,EUR
2020-02-24T07:51:01+01:00,GO HYDRO EU 2020,0.25,0.28,0.27,EUR
2020-02-24T07:51:03+01:00,GO HYDRO EU 2020,0.25,0.28,0.27,EUR
2020-02-25T08:15:44+01:00,GO HYDRO EU 2020,0.24,0.28,0.26,EUR
2020-02-26T08:29:27+01:00,GO HYDRO EU 2020,0.24,0.26,0.25,EUR
2020-02-26T08:30:46+01:00,GO HYDRO EU 2020,0.2,0.26,0.23,EUR
2020-02-26T08:31:01+01:00,GO HYDRO EU 2020,0.2,0.23,0.22,EUR
2020-02-27T09:18:01+01:00,GO HYDRO EU 2020,0.2,0.23,0.22,EUR
2020-02-28T08:34:22+01:00,GO HYDRO EU 2020,0.2,0.23,0.22,EUR
2020-03-02T12:26:35+01:00,GO HYDRO EU 2020,0.2,0.23,0.22,EUR
2020-03-02T12:26:40+01:00,GO HYDRO EU 2020,0.2,0.23,0.22,EUR
2020-03-03T09:17:28+01:00,GO HYDRO EU 2020,0.2,0.23,0.22,EUR
2020-03-03T09:17:29+01:00,GO HYDRO EU 2020,0.2,0.23,0.22,EUR
2020-03-03T09:17:35+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-03T09:34:51+01:00,GO HYDRO EU 2020,0.22,0.24,0.23,EUR
2020-03-03T09:34:53+01:00,GO HYDRO EU 2020,0.22,0.26,0.24,EUR
2020-03-04T09:32:03+01:00,GO HYDRO EU 2020,0.22,0.26,0.24,EUR
2020-03-04T09:32:03+01:00,GO HYDRO EU 2020,0.22,0.26,0.24,EUR
2020-03-04T15:07:55+01:00,GO HYDRO EU 2020,0.2,0.26,0.23,EUR
2020-03-04T15:07:58+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-05T09:20:26+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-05T09:20:26+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-06T08:36:24+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-09T08:44:18+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-09T08:44:19+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-10T09:12:10+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-10T09:12:11+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-11T09:25:20+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-11T09:25:20+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-12T09:14:48+01:00,GO HYDRO EU 2020,0.2,0.24,0.22,EUR
2020-03-13T09:15:20+01:00,GO HYDRO EU 2020,0.19,0.24,0.22,EUR
2020-03-13T09:15:23+01:00,GO HYDRO EU 2020,0.19,0.23,0.21,EUR
2020-03-16T08:25:27+01:00,GO HYDRO EU 2020,0.19,0.23,0.21,EUR
2020-03-16T08:25:28+01:00,GO HYDRO EU 2020,0.19,0.23,0.21,EUR
2020-03-17T08:38:14+01:00,GO HYDRO EU 2020,0.19,0.23,0.21,EUR
2020-03-17T08:38:15+01:00,GO HYDRO EU 2020,0.19,0.23,0.21,EUR
2020-03-17T09:04:02+01:00,GO HYDRO EU 2020,0.19,0.23,0.21,EUR
2020-03-17T09:04:03+01:00,GO HYDRO EU 2020,0.19,0.23,0.21,EUR
2020-03-17T11:01:14+01:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-03-18T08:35:37+01:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-03-18T08:35:59+01:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-03-19T08:41:33+01:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-03-19T12:59:40+01:00,GO HYDRO EU 2020,0.18,0.22,0.2,EUR
2020-03-19T12:59:46+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-20T08:29:46+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-23T08:24:52+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-23T08:24:53+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-24T08:34:47+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-24T08:34:48+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-25T08:44:34+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-25T08:44:35+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-26T08:36:19+01:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-03-26T15:29:55+01:00,GO HYDRO EU 2020,0.17,0.21,0.19,EUR
2020-03-26T15:30:07+01:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-03-26T15:42:13+01:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-03-27T08:42:04+01:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-03-27T08:42:04+01:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-03-30T09:12:16+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-03-30T10:35:48+02:00,GO HYDRO EU 2020,0.16,0.2,0.18,EUR
2020-03-30T10:35:52+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-03-31T08:36:01+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-03-31T14:38:58+02:00,GO HYDRO EU 2020,0.15,0.19,0.17,EUR
2020-03-31T14:39:00+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-01T08:22:21+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-01T08:22:22+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-02T09:00:53+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-02T09:00:54+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-03T09:00:40+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-03T09:00:40+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-06T08:17:15+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-06T08:17:16+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-07T07:45:11+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-04-07T08:44:01+02:00,GO HYDRO EU 2020,0.14,0.18,0.16,EUR
2020-04-07T08:44:05+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-08T09:03:00+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-08T09:03:01+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-09T08:39:30+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-14T08:31:30+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-14T08:31:31+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-15T08:35:22+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-15T08:35:24+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-16T09:23:34+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-16T09:23:35+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-17T08:39:35+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-04-20T08:57:40+02:00,GO HYDRO EU 2020,0.13,0.17,0.15,EUR
2020-04-20T08:57:45+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-21T08:20:38+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-21T08:20:39+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-22T09:30:49+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-22T09:30:50+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-23T08:35:23+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-24T08:33:46+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-28T10:08:35+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-28T10:08:36+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-29T08:30:05+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-29T08:30:10+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-30T08:58:03+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-30T08:58:04+02:00,GO HYDRO EU 2020,0.13,0.16,0.15,EUR
2020-04-30T15:01:31+02:00,GO HYDRO EU 2020,0.14,0.16,0.15,EUR
2020-04-30T15:01:43+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-04T08:29:55+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-05T08:25:58+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-05T08:26:00+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-06T09:53:03+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-06T09:53:04+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-07T09:01:13+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-07T09:01:13+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-08T08:13:24+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-08T08:13:24+02:00,GO HYDRO EU 2020,0.14,0.17,0.16,EUR
2020-05-08T14:26:38+02:00,GO HYDRO EU 2020,0.15,0.17,0.16,EUR
2020-05-08T14:26:42+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-05-11T08:19:06+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-05-11T08:19:07+02:00,GO HYDRO EU 2020,0.15,0.18,0.16,EUR
2020-05-12T09:11:40+02:00,GO HYDRO EU 2020,0.17,0.18,0.18,EUR
2020-05-12T09:11:43+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-05-12T12:25:42+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-05-12T16:14:09+02:00,GO HYDRO EU 2020,0.19,0.2,0.2,EUR
2020-05-12T16:14:11+02:00,GO HYDRO EU 2020,0.19,0.21,0.2,EUR
2020-05-13T08:19:03+02:00,GO HYDRO EU 2020,0.19,0.21,0.2,EUR
2020-05-13T08:19:03+02:00,GO HYDRO EU 2020,0.19,0.21,0.2,EUR
2020-05-14T09:01:35+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-15T09:04:22+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-15T09:04:26+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-18T08:41:09+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-18T08:41:11+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-19T09:15:09+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-20T08:16:50+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-20T08:16:54+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-22T08:59:14+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-25T08:27:44+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-25T08:27:45+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-26T09:00:54+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-26T09:00:55+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-27T08:21:57+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-27T08:21:59+02:00,GO HYDRO EU 2020,0.19,0.22,0.21,EUR
2020-05-28T09:00:51+02:00,GO HYDRO EU 2020,0.18,0.22,0.2,EUR
2020-05-28T09:00:53+02:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-05-29T09:02:27+02:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-05-29T09:02:28+02:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-06-02T09:49:55+02:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-06-02T09:49:56+02:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-06-03T09:10:16+02:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-06-03T09:10:17+02:00,GO HYDRO EU 2020,0.18,0.21,0.2,EUR
2020-06-04T08:34:34+02:00,GO HYDRO EU 2020,0.17,0.21,0.19,EUR
2020-06-04T08:34:38+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-05T08:44:35+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-08T11:37:05+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-08T11:37:06+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-09T11:19:18+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-09T11:19:19+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-10T09:14:46+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-11T09:13:52+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-11T09:13:53+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-11T16:05:36+02:00,GO HYDRO EU 2020,0.17,0.2,0.19,EUR
2020-06-11T16:05:40+02:00,GO HYDRO EU 2020,0.17,0.19,0.18,EUR
2020-06-11T16:05:43+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-12T08:37:13+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-12T08:37:14+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-15T10:02:01+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-15T10:02:02+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-16T09:05:11+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-16T09:05:12+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-17T09:16:16+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-17T09:16:18+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-18T09:05:26+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-18T09:05:27+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-19T08:32:33+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-19T08:32:40+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-22T08:01:28+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-23T09:01:57+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-23T09:01:58+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-24T08:35:45+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-25T08:13:13+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-25T08:13:14+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-26T09:03:22+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-26T09:03:22+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-29T10:23:05+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-29T10:23:06+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-30T08:35:59+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-06-30T08:36:00+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-01T09:06:41+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-01T09:06:44+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-02T07:53:51+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-02T07:53:52+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-03T07:48:58+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-03T07:48:59+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-06T09:37:27+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-06T09:37:29+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-07T09:00:40+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-07T09:00:40+02:00,GO HYDRO EU 2020,0.16,0.19,0.18,EUR
2020-07-07T09:35:35+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-07T09:35:40+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-08T09:04:10+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-09T09:02:02+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-09T09:02:03+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-10T08:39:05+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-10T08:39:05+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-13T08:21:39+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-13T08:21:40+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-14T08:31:40+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-14T08:31:42+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-15T08:37:53+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-15T08:37:54+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-16T08:53:58+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-16T08:53:59+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-17T09:04:34+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-20T09:52:33+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-21T11:22:19+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-22T10:29:06+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-23T09:28:12+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-24T08:32:08+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-27T11:29:08+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-28T09:02:08+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
2020-07-28T09:02:09+02:00,GO HYDRO EU 2020,0.16,0.19,0.17,EUR
